,Price,Km,Power,Year,Gas,Transmission,URL
47,18.500,128.293,170,2016,Diesel,Automatik,/angebote/mercedes-benz-c-220-c-klasse-t-modell-c-bluetec-d-t-diesel-grau-d9f4846d-d78a-433b-9ff8-19a3d1e2b988
48,23.900,82.000,204,2016,Diesel,Automatik,/angebote/mercedes-benz-c-250-d-4matic-t-9g-tronic-diesel-blau-07e204ae-6d38-4492-abe4-2269136eded9
49,19.900,106.000,136,2018,Diesel,Automatik,/angebote/mercedes-benz-c-200-d-t-modell-9g-tronic-plus-ahk-led-sitzheizu-diesel-grau-ed485497-60ec-4554-88fa-3a5df5755cbe
50,21.800,149.500,204,2016,Diesel,Automatik,/angebote/mercedes-benz-c-250-d-t-modell-navi-aps-led-easy-amg-18-navi-styling-diesel-grau-70ebea7b-d326-45d2-8dd6-59de1e38ad67
51,17.799,150.000,170,2018,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-4matic-t-navi-comand-led-1hand-diesel-schwarz-63709d4a-e6e6-400e-b934-b97c17179173
52,21.900,75.000,170,2017,Diesel,Automatik,/angebote/mercedes-benz-c-220-bluetec-d-t-c-klasse-t-modell-bm-205-diesel-blau-98c2f4d1-09b6-4b69-8983-f5a71e62e637
53,24.999,108.000,204,2016,Diesel,Automatik,/angebote/mercedes-benz-c-250-c-250-d-t-9g-tronic-amg-line-diesel-grau-3e09d82e-3dcd-4690-a246-4d78f8087642
54,17.800,110.000,136,2016,Diesel,Automatik,/angebote/mercedes-benz-c-200-t-d-exclusive-g-tronic-plus-diesel-weiss-67dceb4c-74e6-433c-adfa-29b2edf3f15c
55,21.950,110.000,160,2018,Diesel,Schaltgetriebe,/angebote/mercedes-benz-c-200-d-t-ahk-led-kamera-rfk-navi-key-go-distron-diesel-schwarz-8f880521-456d-46e0-8a6c-f4ef7770d9b9
56,23.400,80.212,204,2017,Diesel,Automatik,/angebote/mercedes-benz-c-250-bluetec-d-t-leder-led-navi-euro6-tuev-neu-diesel-schwarz-0c927d2a-eb5d-4cce-99cf-82f9e62ddeb8
57,24.900,130.000,245,2016,Benzin,Automatik,/angebote/mercedes-benz-c-300-t-7g-tronic-amg-line-benzin-weiss-7c2036ef-1ced-4654-873b-752aaf07e9c8
